freq_hz,h1_db,h2_target_db,h2_target_linear,htotal_target_db
5534000000.000000,-0.273167100,0.273167100,1.031949286246,0.000000000
5535000000.000000,-0.269097326,0.269097326,1.031465879619,0.000000000
5536000000.000000,-0.264600840,0.264600840,1.030932051559,0.000000000
5537000000.000000,-0.251291871,0.251291871,1.029353613781,0.000000000
5538000000.000000,-0.255989539,0.255989539,1.029910478950,0.000000000
5539000000.000000,-0.250698649,0.250698649,1.029283314205,0.000000000
5540000000.000000,-0.251868440,0.251868440,1.029421944500,0.000000000
5541000000.000000,-0.239465019,0.239465019,1.027952982534,0.000000000
5542000000.000000,-0.248895056,0.248895056,1.029069609503,0.000000000
5543000000.000000,-0.249784363,0.249784363,1.029174976449,0.000000000
5544000000.000000,-0.240984917,0.240984917,1.028132874341,0.000000000
5545000000.000000,-0.256745560,0.256745560,1.030000126397,0.000000000
5546000000.000000,-0.255041654,0.255041654,1.029798091679,0.000000000
5547000000.000000,-0.239353093,0.239353093,1.027939736461,0.000000000
5548000000.000000,-0.238364614,0.238364614,1.027822760645,0.000000000
5549000000.000000,-0.248435995,0.248435995,1.029015223222,0.000000000
5550000000.000000,-0.240710116,0.240710116,1.028100347164,0.000000000
5551000000.000000,-0.231130632,0.231130632,1.026967102063,0.000000000
5552000000.000000,-0.236559294,0.236559294,1.027609154873,0.000000000
5553000000.000000,-0.249102554,0.249102554,1.029094193333,0.000000000
5554000000.000000,-0.244042373,0.244042373,1.028494843521,0.000000000
5555000000.000000,-0.232906488,0.232906488,1.027177090011,0.000000000
5556000000.000000,-0.230767356,0.230767356,1.026924151403,0.000000000
5557000000.000000,-0.239881544,0.239881544,1.028002278392,0.000000000
5558000000.000000,-0.244221551,0.244221551,1.028516060179,0.000000000
5559000000.000000,-0.222810799,0.222810799,1.025983886251,0.000000000
5560000000.000000,-0.239395342,0.239395342,1.027944736471,0.000000000
5561000000.000000,-0.219010050,0.219010050,1.025535037100,0.000000000
5562000000.000000,-0.240714146,0.240714146,1.028100824173,0.000000000
5563000000.000000,-0.233071555,0.233071555,1.027196610712,0.000000000
5564000000.000000,-0.211857664,0.211857664,1.024690909030,0.000000000
5565000000.000000,-0.214273513,0.214273513,1.024975950966,0.000000000
5566000000.000000,-0.215442781,0.215442781,1.025113939393,0.000000000
5567000000.000000,-0.203829881,0.203829881,1.023744293725,0.000000000
5568000000.000000,-0.198170340,0.198170340,1.023077460982,0.000000000
5569000000.000000,-0.207461398,0.207461398,1.024172404403,0.000000000
5570000000.000000,-0.192239035,0.192239035,1.022379073908,0.000000000
5571000000.000000,-0.209084453,0.209084453,1.024363800279,0.000000000
5572000000.000000,-0.202134485,0.202134485,1.023544488907,0.000000000
5573000000.000000,-0.199370253,0.199370253,1.023218803872,0.000000000
5574000000.000000,-0.195415129,0.195415129,1.022752986763,0.000000000
5575000000.000000,-0.198725194,0.198725194,1.023142817183,0.000000000
5576000000.000000,-0.184728924,0.184728924,1.021495472780,0.000000000
5577000000.000000,-0.199798407,0.199798407,1.023269242692,0.000000000
5578000000.000000,-0.186785922,0.186785922,1.021737412645,0.000000000
5579000000.000000,-0.175182368,0.175182368,1.020373376244,0.000000000
5580000000.000000,-0.177359530,0.177359530,1.020629170028,0.000000000
5581000000.000000,-0.186707483,0.186707483,1.021728185761,0.000000000
5582000000.000000,-0.171068819,0.171068819,1.019890252200,0.000000000
5583000000.000000,-0.176249077,0.176249077,1.020498695394,0.000000000
5584000000.000000,-0.166256625,0.166256625,1.019325364704,0.000000000
5585000000.000000,-0.168554814,0.168554814,1.019595102448,0.000000000
5586000000.000000,-0.153000983,0.153000983,1.017770946256,0.000000000
5587000000.000000,-0.165229361,0.165229361,1.019204818119,0.000000000
5588000000.000000,-0.152996456,0.152996456,1.017770415804,0.000000000
5589000000.000000,-0.169298476,0.169298476,1.019682401116,0.000000000
5590000000.000000,-0.145613208,0.145613208,1.016905650206,0.000000000
5591000000.000000,-0.156327122,0.156327122,1.018160761926,0.000000000
5592000000.000000,-0.147051693,0.147051693,1.017074075632,0.000000000
5593000000.000000,-0.150991018,0.150991018,1.017535455432,0.000000000
5594000000.000000,-0.156502315,0.156502315,1.018181298272,0.000000000
5595000000.000000,-0.146475132,0.146475132,1.017006565474,0.000000000
5596000000.000000,-0.132969212,0.132969212,1.015426423832,0.000000000
5597000000.000000,-0.124088562,0.124088562,1.014388759448,0.000000000
5598000000.000000,-0.132292143,0.132292143,1.015347273971,0.000000000
5599000000.000000,-0.104579567,0.104579567,1.012112942198,0.000000000
5600000000.000000,-0.126084494,0.126084494,1.014621882791,0.000000000
5601000000.000000,-0.110467370,0.110467370,1.012799244009,0.000000000
5602000000.000000,-0.111908944,0.111908944,1.012967349556,0.000000000
5603000000.000000,-0.119825555,0.119825555,1.013891022826,0.000000000
5604000000.000000,-0.104741997,0.104741997,1.012131869337,0.000000000
5605000000.000000,-0.121974276,0.121974276,1.014141870870,0.000000000
5606000000.000000,-0.106676174,0.106676174,1.012357276318,0.000000000
5607000000.000000,-0.117405258,0.117405258,1.013608544502,0.000000000
5608000000.000000,-0.107614147,0.107614147,1.012466604793,0.000000000
5609000000.000000,-0.103032273,0.103032273,1.011932661666,0.000000000
5610000000.000000,-0.092101265,0.092101265,1.010659966858,0.000000000
5611000000.000000,-0.068880433,0.068880433,1.007961679857,0.000000000
5612000000.000000,-0.090192543,0.090192543,1.010437898992,0.000000000
5613000000.000000,-0.078084504,0.078084504,1.009030340454,0.000000000
5614000000.000000,-0.095993699,0.095993699,1.011112978464,0.000000000
5615000000.000000,-0.094448469,0.094448469,1.010933116273,0.000000000
5616000000.000000,-0.083138630,0.083138630,1.009617643621,0.000000000
5617000000.000000,-0.088056057,0.088056057,1.010189390085,0.000000000
5618000000.000000,-0.046793514,0.046793514,1.005401839997,0.000000000
5619000000.000000,-0.059454085,0.059454085,1.006868384393,0.000000000
5620000000.000000,-0.067926996,0.067926996,1.007851043496,0.000000000
5621000000.000000,-0.079514242,0.079514242,1.009196445231,0.000000000
5622000000.000000,-0.047639852,0.047639852,1.005499809379,0.000000000
5623000000.000000,-0.062024412,0.062024412,1.007166380805,0.000000000
5624000000.000000,-0.053323635,0.053323635,1.006157993312,0.000000000
5625000000.000000,-0.069078904,0.069078904,1.007984711861,0.000000000
5626000000.000000,-0.049184749,0.049184749,1.005678666337,0.000000000
5627000000.000000,-0.041855007,0.041855007,1.004830364538,0.000000000
5628000000.000000,-0.052916698,0.052916698,1.006110855559,0.000000000
5629000000.000000,-0.023104083,0.023104083,1.002663496677,0.000000000
5630000000.000000,-0.023957023,0.023957023,1.002761961408,0.000000000
5631000000.000000,-0.042577216,0.042577216,1.004913917027,0.000000000
5632000000.000000,-0.041336765,0.041336765,1.004770413308,0.000000000
5633000000.000000,-0.041079864,0.041079864,1.004740695833,0.000000000
5634000000.000000,-0.030718867,0.030718867,1.003542901553,0.000000000
5635000000.000000,-0.026537086,0.026537086,1.003059866796,0.000000000
5636000000.000000,-0.008112055,0.008112055,1.000934371099,0.000000000
5637000000.000000,-0.003820536,0.003820536,1.000439952213,0.000000000
5638000000.000000,-0.016654595,0.016654595,1.001919270555,0.000000000
5639000000.000000,-0.017960912,0.017960912,1.002069965839,0.000000000
5640000000.000000,-0.007481588,0.007481588,1.000861720718,0.000000000
5641000000.000000,0.005962135,-0.005962135,0.999313819371,0.000000000
5642000000.000000,0.007371898,-0.007371898,0.999151638940,0.000000000
5643000000.000000,0.001747540,-0.001747540,0.999798827260,0.000000000
5644000000.000000,0.009457199,-0.009457199,0.998911792256,0.000000000
5645000000.000000,0.021590788,-0.021590788,0.997517355542,0.000000000
5646000000.000000,0.011838687,-0.011838687,0.998637949224,0.000000000
5647000000.000000,0.007441777,-0.007441777,0.999143600680,0.000000000
5648000000.000000,-0.000693231,0.000693231,1.000079814353,0.000000000
5649000000.000000,0.012012352,-0.012012352,0.998617982734,0.000000000
5650000000.000000,0.009549615,-0.009549615,0.998901164106,0.000000000
5651000000.000000,0.026823949,-0.026823949,0.996916542395,0.000000000
5652000000.000000,0.016890418,-0.016890418,0.998057308238,0.000000000
5653000000.000000,0.013939529,-0.013939529,0.998396439495,0.000000000
5654000000.000000,0.037792511,-0.037792511,0.995658428367,0.000000000
5655000000.000000,0.030679739,-0.030679739,0.996474095169,0.000000000
5656000000.000000,0.050843089,-0.050843089,0.994163571570,0.000000000
5657000000.000000,0.031588361,-0.031588361,0.996369860488,0.000000000
5658000000.000000,0.034338653,-0.034338653,0.996054420807,0.000000000
5659000000.000000,0.058027159,-0.058027159,0.993341642190,0.000000000
5660000000.000000,0.059829665,-0.059829665,0.993135524155,0.000000000
5661000000.000000,0.038111788,-0.038111788,0.995621830505,0.000000000
5662000000.000000,0.030888064,-0.030888064,0.996450195720,0.000000000
5663000000.000000,0.055919527,-0.055919527,0.993582705886,0.000000000
5664000000.000000,0.054829313,-0.054829313,0.993707423768,0.000000000
5665000000.000000,0.054511599,-0.054511599,0.993743772438,0.000000000
5666000000.000000,0.065670559,-0.065670559,0.992467906950,0.000000000
5667000000.000000,0.062464102,-0.062464102,0.992834351063,0.000000000
5668000000.000000,0.070351932,-0.070351932,0.991933147606,0.000000000
5669000000.000000,0.070652948,-0.070652948,0.991898772017,0.000000000
5670000000.000000,0.049161157,-0.049161157,0.994356099624,0.000000000
5671000000.000000,0.077688908,-0.077688908,0.991095614885,0.000000000
5672000000.000000,0.073053782,-0.073053782,0.991624642905,0.000000000
5673000000.000000,0.078496286,-0.078496286,0.991003494027,0.000000000
5674000000.000000,0.082740558,-0.082740558,0.990519368497,0.000000000
5675000000.000000,0.083176206,-0.083176206,0.990469689423,0.000000000
5676000000.000000,0.083406466,-0.083406466,0.990443432754,0.000000000
5677000000.000000,0.083540437,-0.083540437,0.990428156291,0.000000000
5678000000.000000,0.075190586,-0.075190586,0.991380724668,0.000000000
5679000000.000000,0.092058874,-0.092058874,0.989457298447,0.000000000
5680000000.000000,0.086039940,-0.086039940,0.990143185828,0.000000000
5681000000.000000,0.100707145,-0.100707145,0.988472616784,0.000000000
5682000000.000000,0.090590069,-0.090590069,0.989624632224,0.000000000
5683000000.000000,0.093438975,-0.093438975,0.989300096067,0.000000000
5684000000.000000,0.086678279,-0.086678279,0.990070421400,0.000000000
5685000000.000000,0.095709949,-0.095709949,0.989041471883,0.000000000
5686000000.000000,0.106449272,-0.106449272,0.987819366535,0.000000000
5687000000.000000,0.102355848,-0.102355848,0.988285008700,0.000000000
5688000000.000000,0.126694207,-0.126694207,0.985519653795,0.000000000
5689000000.000000,0.103424584,-0.103424584,0.988163414847,0.000000000
5690000000.000000,0.105173196,-0.105173196,0.987964501373,0.000000000
5691000000.000000,0.108084397,-0.108084397,0.987633426327,0.000000000
5692000000.000000,0.122617647,-0.122617647,0.985982297587,0.000000000
5693000000.000000,0.117422096,-0.117422096,0.986572249099,0.000000000
5694000000.000000,0.110078097,-0.110078097,0.987406757687,0.000000000
5695000000.000000,0.115672309,-0.115672309,0.986771015749,0.000000000
5696000000.000000,0.106826590,-0.106826590,0.987776456257,0.000000000
5697000000.000000,0.140715036,-0.140715036,0.983930103764,0.000000000
5698000000.000000,0.125414849,-0.125414849,0.985664823186,0.000000000
5699000000.000000,0.114030666,-0.114030666,0.986957534217,0.000000000
5700000000.000000,0.125380296,-0.125380296,0.985668744229,0.000000000
5701000000.000000,0.115207359,-0.115207359,0.986823838371,0.000000000
5702000000.000000,0.125983130,-0.125983130,0.985600337418,0.000000000
5703000000.000000,0.123828183,-0.123828183,0.985844892676,0.000000000
5704000000.000000,0.134210063,-0.134210063,0.984667257505,0.000000000
5705000000.000000,0.119616862,-0.119616862,0.986322991766,0.000000000
5706000000.000000,0.120971346,-0.120971346,0.986169195827,0.000000000
5707000000.000000,0.148163775,-0.148163775,0.983086678719,0.000000000
5708000000.000000,0.139826148,-0.139826148,0.984030801384,0.000000000
5709000000.000000,0.135636477,-0.135636477,0.984505566775,0.000000000
5710000000.000000,0.139452692,-0.139452692,0.984073111398,0.000000000
5711000000.000000,0.156063365,-0.156063365,0.982192993488,0.000000000
5712000000.000000,0.145970840,-0.145970840,0.983334910903,0.000000000
5713000000.000000,0.135631881,-0.135631881,0.984506087711,0.000000000
5714000000.000000,0.144587221,-0.144587221,0.983491563738,0.000000000
5715000000.000000,0.138827584,-0.138827584,0.984143935935,0.000000000
5716000000.000000,0.136768863,-0.136768863,0.984377224406,0.000000000
5717000000.000000,0.143717304,-0.143717304,0.983590068199,0.000000000
5718000000.000000,0.152866988,-0.152866988,0.982554503587,0.000000000
5719000000.000000,0.169967532,-0.169967532,0.980621979896,0.000000000
5720000000.000000,0.135800336,-0.135800336,0.984486994288,0.000000000
5721000000.000000,0.150662713,-0.150662713,0.982803884509,0.000000000
5722000000.000000,0.128213047,-0.128213047,0.985347338020,0.000000000
5723000000.000000,0.134809677,-0.134809677,0.984599285206,0.000000000
5724000000.000000,0.161266545,-0.161266545,0.981604798524,0.000000000
5725000000.000000,0.151309005,-0.151309005,0.982730759627,0.000000000
5726000000.000000,0.146077151,-0.146077151,0.983322875443,0.000000000
5727000000.000000,0.151610300,-0.151610300,0.982696671382,0.000000000
5728000000.000000,0.139148470,-0.139148470,0.984107579017,0.000000000
5729000000.000000,0.156540802,-0.156540802,0.982139006803,0.000000000
5730000000.000000,0.141075850,-0.141075850,0.983889231914,0.000000000
5731000000.000000,0.137027023,-0.137027023,0.984347967409,0.000000000
5732000000.000000,0.154937746,-0.154937746,0.982320285772,0.000000000
5733000000.000000,0.143525605,-0.143525605,0.983611776431,0.000000000
5734000000.000000,0.149573336,-0.149573336,0.982927154679,0.000000000
5735000000.000000,0.144986585,-0.144986585,0.983446345331,0.000000000
5736000000.000000,0.154668301,-0.154668301,0.982350758805,0.000000000
5737000000.000000,0.140748963,-0.140748963,0.983926260550,0.000000000
5738000000.000000,0.143592544,-0.143592544,0.983604196121,0.000000000
5739000000.000000,0.152981810,-0.152981810,0.982541514920,0.000000000
5740000000.000000,0.166186182,-0.166186182,0.981048980738,0.000000000
5741000000.000000,0.147946415,-0.147946415,0.983111280274,0.000000000
5742000000.000000,0.145098063,-0.145098063,0.983433723488,0.000000000
5743000000.000000,0.149992876,-0.149992876,0.982879679139,0.000000000
5744000000.000000,0.134245130,-0.134245130,0.984663282178,0.000000000
5745000000.000000,0.142204440,-0.142204440,0.983761399825,0.000000000
5746000000.000000,0.133524616,-0.133524616,0.984744965590,0.000000000
5747000000.000000,0.140516858,-0.140516858,0.983952553454,0.000000000
5748000000.000000,0.147945138,-0.147945138,0.983111424811,0.000000000
5749000000.000000,0.147243453,-0.147243453,0.983190848156,0.000000000
5750000000.000000,0.146253960,-0.146253960,0.983302859236,0.000000000
5751000000.000000,0.135811940,-0.135811940,0.984485679053,0.000000000
5752000000.000000,0.132432768,-0.132432768,0.984868759404,0.000000000
5753000000.000000,0.155530093,-0.155530093,0.982253297282,0.000000000
5754000000.000000,0.132416744,-0.132416744,0.984870576322,0.000000000
5755000000.000000,0.148367075,-0.148367075,0.983063669080,0.000000000
5756000000.000000,0.164920137,-0.164920137,0.981191987699,0.000000000
5757000000.000000,0.142691797,-0.142691797,0.983706203458,0.000000000
5758000000.000000,0.145196591,-0.145196591,0.983422568015,0.000000000
5759000000.000000,0.153316671,-0.153316671,0.982503636417,0.000000000
5760000000.000000,0.153134308,-0.153134308,0.982524264608,0.000000000
5761000000.000000,0.139980114,-0.139980114,0.984013358618,0.000000000
5762000000.000000,0.163753464,-0.163753464,0.981323788485,0.000000000
5763000000.000000,0.161620334,-0.161620334,0.981564817138,0.000000000
5764000000.000000,0.129053218,-0.129053218,0.985252031695,0.000000000
5765000000.000000,0.135272575,-0.135272575,0.984546814254,0.000000000
5766000000.000000,0.137225434,-0.137225434,0.984325482293,0.000000000
5767000000.000000,0.128489564,-0.128489564,0.985315969793,0.000000000
5768000000.000000,0.139876915,-0.139876915,0.984025049971,0.000000000
5769000000.000000,0.125504327,-0.125504327,0.985654669377,0.000000000
5770000000.000000,0.138395167,-0.138395167,0.984192931625,0.000000000
5771000000.000000,0.126254952,-0.126254952,0.985569493869,0.000000000
5772000000.000000,0.136662111,-0.136662111,0.984389322750,0.000000000
5773000000.000000,0.140350949,-0.140350949,0.983971348091,0.000000000
5774000000.000000,0.137814819,-0.137814819,0.984258692705,0.000000000
5775000000.000000,0.144676391,-0.144676391,0.983481467191,0.000000000
5776000000.000000,0.120127240,-0.120127240,0.986265037683,0.000000000
5777000000.000000,0.127302251,-0.127302251,0.985450666234,0.000000000
5778000000.000000,0.136840054,-0.136840054,0.984369156319,0.000000000
5779000000.000000,0.120810990,-0.120810990,0.986187402322,0.000000000
5780000000.000000,0.139632985,-0.139632985,0.984052685206,0.000000000
5781000000.000000,0.132613913,-0.132613913,0.984848220093,0.000000000
5782000000.000000,0.138201292,-0.138201292,0.984214899730,0.000000000
5783000000.000000,0.154563118,-0.154563118,0.982362654791,0.000000000
5784000000.000000,0.127033545,-0.127033545,0.985481152530,0.000000000
5785000000.000000,0.121026035,-0.121026035,0.986162986626,0.000000000
5786000000.000000,0.135259449,-0.135259449,0.984548302089,0.000000000
5787000000.000000,0.121852110,-0.121852110,0.986069201661,0.000000000
5788000000.000000,0.133640492,-0.133640492,0.984731828474,0.000000000
5789000000.000000,0.144667925,-0.144667925,0.983482425775,0.000000000
5790000000.000000,0.139311002,-0.139311002,0.984089164383,0.000000000
5791000000.000000,0.127655069,-0.127655069,0.985410638363,0.000000000
5792000000.000000,0.129473898,-0.129473898,0.985204314557,0.000000000
5793000000.000000,0.121227544,-0.121227544,0.986140108323,0.000000000
5794000000.000000,0.133517796,-0.133517796,0.984745738794,0.000000000
5795000000.000000,0.137584048,-0.137584048,0.984284843323,0.000000000
5796000000.000000,0.151881074,-0.151881074,0.982666037265,0.000000000
5797000000.000000,0.129653887,-0.129653887,0.985183899366,0.000000000
5798000000.000000,0.137694805,-0.137694805,0.984272292422,0.000000000
5799000000.000000,0.114188196,-0.114188196,0.986939634610,0.000000000
5800000000.000000,0.133482232,-0.133482232,0.984749770801,0.000000000
5801000000.000000,0.130828463,-0.130828463,0.985050683866,0.000000000
5802000000.000000,0.139353896,-0.139353896,0.984084304614,0.000000000
5803000000.000000,0.126217183,-0.126217183,0.985573779446,0.000000000
5804000000.000000,0.139512729,-0.139512729,0.984066309493,0.000000000
5805000000.000000,0.141702297,-0.141702297,0.983818274043,0.000000000
5806000000.000000,0.138714295,-0.138714295,0.984156772088,0.000000000
5807000000.000000,0.142263258,-0.142263258,0.983754738138,0.000000000
5808000000.000000,0.138409596,-0.138409596,0.984191296685,0.000000000
5809000000.000000,0.140730472,-0.140730472,0.983928355189,0.000000000
5810000000.000000,0.132866996,-0.132866996,0.984819524735,0.000000000
5811000000.000000,0.144989636,-0.144989636,0.983445999886,0.000000000
5812000000.000000,0.141330453,-0.141330453,0.983860392326,0.000000000
5813000000.000000,0.136737976,-0.136737976,0.984380724855,0.000000000
5814000000.000000,0.131484500,-0.131484500,0.984976286733,0.000000000
5815000000.000000,0.137500783,-0.137500783,0.984294278956,0.000000000
5816000000.000000,0.143715110,-0.143715110,0.983590316647,0.000000000
5817000000.000000,0.136327238,-0.136327238,0.984427275312,0.000000000
5818000000.000000,0.126016188,-0.126016188,0.985596586286,0.000000000
5819000000.000000,0.143781041,-0.143781041,0.983582850648,0.000000000
5820000000.000000,0.126370852,-0.126370852,0.985556343029,0.000000000
5821000000.000000,0.148189275,-0.148189275,0.983083792581,0.000000000
5822000000.000000,0.134582892,-0.134582892,0.984624993023,0.000000000
5823000000.000000,0.150585475,-0.150585475,0.982812623987,0.000000000
5824000000.000000,0.141094925,-0.141094925,0.983887071206,0.000000000
5825000000.000000,0.133526211,-0.133526211,0.984744784761,0.000000000
5826000000.000000,0.151694245,-0.151694245,0.982687174131,0.000000000
5827000000.000000,0.151412708,-0.151412708,0.982719026629,0.000000000
5828000000.000000,0.132772819,-0.132772819,0.984830202726,0.000000000
5829000000.000000,0.121827906,-0.121827906,0.986071949434,0.000000000
5830000000.000000,0.150546805,-0.150546805,0.982816999526,0.000000000
5831000000.000000,0.147164781,-0.147164781,0.983199753397,0.000000000
5832000000.000000,0.145073235,-0.145073235,0.983436534568,0.000000000
5833000000.000000,0.137346902,-0.137346902,0.984311717070,0.000000000
5834000000.000000,0.146921151,-0.146921151,0.983227331495,0.000000000
5835000000.000000,0.152470316,-0.152470316,0.982599376452,0.000000000
5836000000.000000,0.155480506,-0.155480506,0.982258904898,0.000000000
5837000000.000000,0.144023558,-0.144023558,0.983555388610,0.000000000
5838000000.000000,0.166425500,-0.166425500,0.981021950755,0.000000000
5839000000.000000,0.152234745,-0.152234745,0.982626026003,0.000000000
5840000000.000000,0.158098246,-0.158098246,0.981962917831,0.000000000
5841000000.000000,0.156634309,-0.156634309,0.982128433749,0.000000000
5842000000.000000,0.133789338,-0.133789338,0.984714953733,0.000000000
5843000000.000000,0.158801421,-0.158801421,0.981883425246,0.000000000
5844000000.000000,0.159217863,-0.159217863,0.981836350310,0.000000000
5845000000.000000,0.143930739,-0.143930739,0.983565899118,0.000000000
5846000000.000000,0.160269555,-0.160269555,0.981717476255,0.000000000
5847000000.000000,0.140306584,-0.140306584,0.983976373943,0.000000000
5848000000.000000,0.160549183,-0.160549183,0.981685871976,0.000000000
5849000000.000000,0.149658008,-0.149658008,0.982917572931,0.000000000
5850000000.000000,0.163136318,-0.163136318,0.981393515547,0.000000000
5851000000.000000,0.151541008,-0.151541008,0.982704510912,0.000000000
5852000000.000000,0.159593614,-0.159593614,0.981793877054,0.000000000
5853000000.000000,0.161233223,-0.161233223,0.981608564298,0.000000000
5854000000.000000,0.148492962,-0.148492962,0.983049421370,0.000000000
5855000000.000000,0.145649540,-0.145649540,0.983371286146,0.000000000
5856000000.000000,0.155257892,-0.155257892,0.982284079911,0.000000000
5857000000.000000,0.145255519,-0.145255519,0.983415896168,0.000000000
5858000000.000000,0.169215590,-0.169215590,0.980706876528,0.000000000
5859000000.000000,0.138165495,-0.138165495,0.984218955966,0.000000000
5860000000.000000,0.144135450,-0.144135450,0.983542718489,0.000000000
5861000000.000000,0.165991750,-0.165991750,0.981070941580,0.000000000
5862000000.000000,0.147742805,-0.147742805,0.983134326116,0.000000000
5863000000.000000,0.154592028,-0.154592028,0.982359385114,0.000000000
5864000000.000000,0.149379333,-0.149379333,0.982949109015,0.000000000
5865000000.000000,0.139676131,-0.139676131,0.984047797067,0.000000000
5866000000.000000,0.161937958,-0.161937958,0.981528924114,0.000000000
5867000000.000000,0.149291044,-0.149291044,0.982959100397,0.000000000
5868000000.000000,0.152185376,-0.152185376,0.982631611085,0.000000000
5869000000.000000,0.169567666,-0.169567666,0.980667125118,0.000000000
5870000000.000000,0.156936281,-0.156936281,0.982094289851,0.000000000
5871000000.000000,0.153923375,-0.153923375,0.982435011545,0.000000000
5872000000.000000,0.139026905,-0.139026905,0.984121352376,0.000000000
5873000000.000000,0.151357671,-0.151357671,0.982725253519,0.000000000
5874000000.000000,0.164549346,-0.164549346,0.981233874591,0.000000000
5875000000.000000,0.172700410,-0.172700410,0.980313491210,0.000000000
5876000000.000000,0.160576012,-0.160576012,0.981682839747,0.000000000
5877000000.000000,0.140131752,-0.140131752,0.983996179892,0.000000000
5878000000.000000,0.140997865,-0.140997865,0.983898065660,0.000000000
5879000000.000000,0.138702461,-0.138702461,0.984158112943,0.000000000
5880000000.000000,0.166154891,-0.166154891,0.981052514983,0.000000000
5881000000.000000,0.165975668,-0.165975668,0.981072758043,0.000000000
5882000000.000000,0.141567213,-0.141567213,0.983833574622,0.000000000
5883000000.000000,0.147507113,-0.147507113,0.983161003871,0.000000000
5884000000.000000,0.140314634,-0.140314634,0.983975462004,0.000000000
5885000000.000000,0.142814491,-0.142814491,0.983692308048,0.000000000
5886000000.000000,0.137279740,-0.137279740,0.984319328104,0.000000000
5887000000.000000,0.150943715,-0.150943715,0.982772089793,0.000000000
5888000000.000000,0.144876603,-0.144876603,0.983458797950,0.000000000
5889000000.000000,0.157173087,-0.157173087,0.982067515086,0.000000000
5890000000.000000,0.144017028,-0.144017028,0.983556128041,0.000000000
5891000000.000000,0.157593036,-0.157593036,0.982020034826,0.000000000
5892000000.000000,0.145881583,-0.145881583,0.983345015795,0.000000000
5893000000.000000,0.140370543,-0.140370543,0.983969128409,0.000000000
5894000000.000000,0.136428134,-0.136428134,0.984415840191,0.000000000
5895000000.000000,0.139797923,-0.139797923,0.984033999021,0.000000000
5896000000.000000,0.136520912,-0.136520912,0.984405325247,0.000000000
5897000000.000000,0.142608173,-0.142608173,0.983715674203,0.000000000
5898000000.000000,0.156196925,-0.156196925,0.982177890753,0.000000000
5899000000.000000,0.132752430,-0.132752430,0.984832514490,0.000000000
5900000000.000000,0.132452606,-0.132452606,0.984866510031,0.000000000
5901000000.000000,0.136979210,-0.136979210,0.984353385940,0.000000000
5902000000.000000,0.138341452,-0.138341452,0.984199018059,0.000000000
5903000000.000000,0.114499391,-0.114499391,0.986904275517,0.000000000
5904000000.000000,0.125444847,-0.125444847,0.985661419053,0.000000000
5905000000.000000,0.134770425,-0.134770425,0.984603734673,0.000000000
5906000000.000000,0.107930056,-0.107930056,0.987650975904,0.000000000
5907000000.000000,0.128653651,-0.128653651,0.985297356154,0.000000000
5908000000.000000,0.127371833,-0.127371833,0.985442771896,0.000000000
